,id,duration,time,protocol_type,service,dmz,ip_source,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,email,name,country,amount,class
6108,19288,0,1998-07-28,tcp,http,1,10.167.95.110,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.0,1.0,0.0,0.0,0.75,0.5,0.0,255,63,0.25,0.02,0.0,0.0,1.0,1.0,0.0,0.0,fitzgeraldsarah@example.org,Lindsey Stuart,GB,981.18,1
6109,19290,0,1998-08-02,tcp,http,0,10.243.216.156,SF,319,12434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,34,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,milleramber@example.org,Robert Ward,GB,646.01,0
6110,19291,0,1998-06-07,tcp,http,1,10.29.132.49,SF,320,353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,11,0.25,0.09,0.0,0.09,1.0,0.0,0.18,4,255,1.0,0.0,0.25,0.03,0.25,0.01,0.0,0.0,stevensoncharles@example.com,Kelly Neal,GB,227.93,0
6111,19292,0,1998-07-31,tcp,http,1,192.168.124.162,SF,262,6604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cookchelsey@example.net,Jesus Stewart,GB,846.67,0
6112,19294,0,1998-02-16,tcp,http,0,192.168.33.135,SF,263,4097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,david78@example.net,Holly Parker,GB,551.23,0
6113,19295,0,1998-05-03,tcp,http,0,192.168.33.70,SF,216,3396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,dennischerry@example.net,Dr. Amber White MD,GB,880.99,0
6114,19296,0,1998-01-18,tcp,http,1,172.26.208.90,SF,288,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,41,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,otaylor@example.com,Shannon Fernandez,GB,490.82,0
6115,19298,0,1998-06-19,tcp,http,0,10.94.204.51,SF,229,479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bridgetsharp@example.net,Amber Stevens,GB,302.06,0
6116,19303,0,1998-01-15,tcp,http,1,172.29.85.64,SF,302,1321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,3,255,1.0,0.0,0.33,0.04,0.0,0.01,0.0,0.0,ythomas@example.com,James Morales,GB,868.54,0
6117,19304,0,1998-08-06,tcp,http,1,192.168.188.17,SF,218,901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,xliu@example.org,Justin Santos,GB,907.82,0
6118,19305,0,1998-02-10,tcp,http,0,10.39.179.31,SF,235,924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,12,1.0,0.0,0.2,0.25,0.2,0.08,0.0,0.0,matthew73@example.org,Anthony Blevins,GB,659.66,0
6119,19306,0,1998-04-03,tcp,http,1,192.168.22.128,SF,190,1786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,browntiffany@example.org,Denise Lindsey,GB,73.75,0
6120,19307,0,1998-05-07,tcp,http,1,172.30.83.60,SF,215,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walkerdylan@example.org,Patricia Sanders,GB,312.79,0
6121,19308,0,1998-01-09,tcp,http,1,10.125.224.72,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,6,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,matthewcharles@example.com,Deborah Hoffman,GB,718.06,1
6122,19314,0,1998-07-01,tcp,http,1,10.199.12.72,SF,249,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwardle@example.net,Kayla Dunn,GB,866.45,0
6123,19316,0,1998-08-04,tcp,http,0,192.168.106.134,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,19,1.0,0.95,0.0,0.0,0.07,0.06,0.11,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,beverlychen@example.com,Juan Mason,GB,603.56,1
6124,19318,0,1998-01-01,tcp,http,0,192.168.97.254,SF,287,1432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fmcdonald@example.net,Juan Phelps,GB,456.1,0
6125,19319,0,1998-11-25,tcp,http,0,172.30.129.49,SF,326,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,rmurphy@example.org,Miguel Munoz,GB,107.06,0
6126,19320,0,1998-12-26,tcp,http,0,192.168.131.201,SF,277,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robin90@example.org,Joseph Watson,GB,869.13,0
6127,19321,0,1998-07-31,tcp,http,0,172.31.83.104,SF,251,6314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmitchell@example.org,Maria Robertson,GB,579.85,0
6128,19322,0,1998-07-26,tcp,http,0,172.20.116.63,SF,284,4205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,michelle60@example.org,Jacob King,GB,482.6,0
6129,19327,0,1998-11-28,tcp,http,0,10.135.34.39,SF,195,254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,23,0.0,0.0,0.0,0.0,1.0,0.0,0.13,38,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,david31@example.net,Anna Delgado,GB,90.88,0
6130,19329,0,1998-10-09,tcp,http,0,172.19.187.182,SF,336,2436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,15,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,josephdavenport@example.net,Eric Mendez,GB,913.63,0
6131,19331,0,1998-08-15,tcp,http,0,172.16.172.179,SF,314,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,122,1.0,0.0,0.33,0.07,0.0,0.0,0.0,0.01,janice87@example.net,Melissa Cordova,GB,121.8,0
6132,19335,0,1998-12-02,tcp,http,0,172.28.79.143,SF,203,1744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,0.0,0.0,0.0,0.0,1.0,0.0,0.18,145,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,rodriguezalicia@example.com,Steven Jones,GB,403.01,0
6133,19344,0,1998-12-23,tcp,http,0,192.168.152.186,RSTR,43232,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.4,0.4,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,hannah77@example.com,Jennifer Wilkinson,GB,608.6,1
6134,19346,0,1998-07-03,tcp,http,1,172.29.190.206,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.18,0.0,0.0,1.0,1.0,rtaylor@example.org,Jaime Wolfe,GB,310.89,0
6135,19352,0,1998-04-03,tcp,http,1,172.16.230.144,SF,345,1556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,52,0.0,0.0,0.0,0.0,1.0,0.0,0.04,13,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,kellermichael@example.org,Alison Huffman,GB,511.3,0
6136,19353,0,1998-06-26,tcp,http,0,10.191.199.163,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.83,0.83,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.17,0.0,0.0,0.95,0.99,dsnow@example.net,Denise Bates,GB,533.89,0
6137,19355,0,1998-08-04,tcp,http,1,172.26.228.124,SF,227,25728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,james92@example.net,Jeffrey David,GB,802.24,0
6138,19358,0,1998-10-25,tcp,http,0,10.133.109.102,SF,339,1164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,amandawatson@example.com,Patricia Smith,GB,753.35,0
6139,19360,0,1998-02-15,tcp,http,0,192.168.186.115,SF,192,654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wrightmelissa@example.org,Denise Oliver,GB,628.57,0
6140,19365,0,1998-04-30,tcp,http,0,10.209.213.158,SF,306,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,mary70@example.org,Audrey Hall,GB,271.47,0
6141,19369,0,1998-09-29,tcp,http,1,172.22.246.68,SF,329,1816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,161,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,martinmarcia@example.org,Tara Thompson,GB,753.85,0
6142,19370,0,1998-12-13,tcp,http,1,172.31.214.200,SF,203,1330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,william59@example.net,April Stevens,GB,182.72,0
6143,19373,0,1998-11-08,tcp,http,1,172.30.31.208,SF,301,11689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,33,0.0,0.0,0.0,0.03,1.0,0.0,0.18,20,255,1.0,0.0,0.05,0.04,0.0,0.01,0.0,0.0,melissaibarra@example.net,Jon Brennan,GB,716.03,0
6144,19376,0,1998-03-02,tcp,http,0,192.168.145.174,SF,334,617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brandon68@example.com,Michael Gutierrez,GB,876.57,0
6145,19379,0,1998-04-22,tcp,http,0,192.168.152.20,SF,290,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,jonathan44@example.com,Dawn Shaffer,GB,655.46,0
6146,19380,0,1998-02-13,tcp,http,1,10.183.80.147,SF,255,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vbishop@example.com,Anthony Ponce,GB,91.89,0
6147,19381,0,1998-07-28,tcp,http,1,192.168.180.149,SF,356,558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,23,255,1.0,0.0,0.04,0.07,0.0,0.0,0.04,0.0,brianvincent@example.com,Marcus Mason,GB,638.34,0
6148,19382,0,1998-01-27,tcp,http,1,10.81.182.50,SF,325,13391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,denise23@example.com,Krista Stone,GB,803.93,0
6149,19387,0,1998-07-28,tcp,http,0,10.109.174.53,SF,222,1880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,juan40@example.org,Michael Finley,GB,917.5,0
6150,19388,0,1998-01-25,tcp,http,0,172.21.53.66,SF,213,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reginahenry@example.com,Elizabeth Avila,GB,889.93,0
6151,19390,0,1998-08-23,tcp,http,0,172.31.64.197,SF,322,18873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,kathy50@example.org,Lisa Weber,GB,766.96,0
6152,19391,0,1998-08-01,tcp,http,1,192.168.100.62,SF,236,3054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,69,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,adamspaula@example.org,Kimberly Vasquez,GB,614.12,0
6153,19393,0,1998-10-25,tcp,http,0,10.102.167.45,SF,212,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0.33,0.13,0.0,0.07,1.0,0.0,0.4,7,255,1.0,0.0,0.14,0.03,0.14,0.02,0.0,0.0,jordanlee@example.org,Keith Campbell,GB,441.34,0
6154,19402,0,1998-02-25,tcp,http,0,192.168.197.93,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,20,1.0,0.65,0.0,0.0,0.05,0.07,0.1,255,13,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,mmitchell@example.com,Seth Sullivan,GB,886.12,1
6155,19403,0,1998-09-22,tcp,http,1,192.168.101.103,SF,276,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jbennett@example.com,Johnny Hunter,GB,185.0,0
6156,19407,0,1998-01-25,tcp,http,1,10.72.193.247,SF,222,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,13,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,lewiswilliam@example.com,Timothy Leon,GB,172.92,0
6157,19409,0,1998-01-27,tcp,http,1,172.31.65.79,SF,305,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth45@example.org,Jo Mendez,GB,876.72,0
6158,19413,0,1998-11-16,tcp,http,1,192.168.108.120,SF,324,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,79,255,1.0,0.0,0.01,0.05,0.01,0.01,0.0,0.0,hhawkins@example.com,Heidi Poole,GB,159.49,0
6159,19415,0,1998-02-28,tcp,http,0,10.32.182.208,SF,152,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,jamiebanks@example.org,Roberto Stuart,GB,804.41,0
6160,19418,0,1998-08-14,tcp,http,1,10.152.195.49,SF,332,2753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hancockerin@example.net,Hunter Rice,GB,156.35,0
6161,19419,0,1998-01-27,tcp,http,1,192.168.246.33,SF,279,2430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,henrykathryn@example.org,Noah Huynh,GB,633.84,0
6162,19420,0,1998-05-25,tcp,http,0,10.65.56.136,SF,222,797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,skinnerpaige@example.net,David Finley,GB,173.09,0
6163,19427,0,1998-04-09,tcp,http,1,192.168.116.33,SF,278,2444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16,0.0,0.06,0.0,0.0,1.0,0.0,0.38,7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,ramirezmichael@example.org,Jerry Fry,GB,36.52,0
6164,19433,0,1998-10-15,tcp,http,1,192.168.58.254,SF,204,1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,micheal27@example.com,Steven Jones,GB,510.98,0
6165,19434,0,1998-06-16,tcp,http,0,172.31.169.170,SF,361,1264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,scott22@example.net,Larry Lewis,GB,652.55,0
6166,19435,0,1998-07-08,tcp,http,0,10.73.20.187,SF,230,814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,traci72@example.com,Breanna Trujillo,GB,530.79,0
6167,19436,0,1998-12-23,tcp,http,1,10.33.111.177,SF,237,8892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,199,1.0,0.0,0.04,0.06,0.0,0.01,0.0,0.0,wilsonjames@example.org,Crystal Garcia,GB,854.63,0
6168,19440,0,1998-09-01,tcp,http,1,192.168.210.53,S1,250,42340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,108,237,1.0,0.0,0.01,0.05,0.01,0.0,0.0,0.0,irobinson@example.org,Kimberly Henry,GB,304.01,0
6169,19442,0,1998-12-09,tcp,http,1,172.30.231.231,SF,214,16070,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0,rlambert@example.net,Evelyn Morris,GB,971.44,0
6170,19443,0,1998-10-26,tcp,http,0,10.240.190.227,SF,300,8435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,38,0.0,0.0,0.0,0.0,1.0,0.0,0.05,166,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,ifletcher@example.org,Xavier Fuller,GB,129.43,0
6171,19445,0,1998-10-09,tcp,http,1,10.54.45.78,SF,254,732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joshuacarroll@example.net,Angela Campbell,GB,917.34,0
6172,19452,0,1998-04-10,tcp,http,0,192.168.222.137,SF,350,1769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,29,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bmartinez@example.com,Christopher Rodriguez,GB,318.94,0
6173,19454,0,1998-03-14,tcp,http,1,192.168.30.167,SF,276,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jessica64@example.org,Jennifer Murray,GB,570.36,0
6174,19456,0,1998-06-04,tcp,http,0,192.168.127.109,SF,269,38544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87,255,1.0,0.0,0.01,0.04,0.0,0.0,0.2,0.08,danielleevans@example.net,Mary Ingram,GB,918.98,0
6175,19457,0,1998-01-07,tcp,http,1,172.27.109.57,SF,397,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,11,255,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,goodwinbruce@example.com,Christina Baker,GB,302.92,0
6176,19460,0,1998-07-18,tcp,http,1,172.21.135.140,SF,193,3101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,39,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jerrywoodard@example.com,Patricia Moreno,GB,966.64,0
6177,19464,0,1998-04-12,tcp,http,0,10.241.80.25,SF,180,36668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,amywilson@example.net,Bonnie Hurst,GB,768.36,0
6178,19484,0,1998-07-22,tcp,http,0,192.168.14.92,SF,298,5281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,mrowland@example.com,Katie Castillo,GB,494.75,0
6179,19488,0,1998-07-24,tcp,http,0,10.4.173.35,SF,321,2714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crawfordrick@example.org,Megan Marshall,GB,228.15,0
6180,19493,0,1998-09-28,tcp,http,1,192.168.218.6,SF,295,2584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,101,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01,cooktimothy@example.com,Erin Flores,GB,612.56,0
6181,19494,0,1998-04-16,tcp,http,1,172.27.121.254,SF,211,1696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.67,13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,mendozadebra@example.com,Lori Bender,GB,876.33,0
6182,19500,0,1998-01-11,tcp,http,0,10.107.220.51,SF,300,3923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,daniel26@example.org,Jasmine Harrison,GB,739.85,0
6183,19502,0,1998-10-20,tcp,http,0,192.168.208.252,SF,206,1043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,billy54@example.net,Christina Oconnell,GB,385.08,0
6184,19509,0,1998-10-28,tcp,http,1,172.22.210.224,SF,248,2242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126,255,1.0,0.0,0.02,0.03,0.01,0.0,0.0,0.0,lopezheather@example.org,Nancy Bell,GB,919.99,0
6185,19510,0,1998-09-26,tcp,http,1,172.26.36.170,SF,263,17087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,255,1.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,nicholas80@example.org,Heather Fields,GB,296.71,0
6186,19511,0,1998-12-27,tcp,http,1,10.5.230.251,SF,320,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,norrisscott@example.net,Rhonda Miller,GB,560.7,0
6187,19517,0,1998-05-13,tcp,http,1,192.168.143.60,SF,240,11766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joshua87@example.net,Teresa Acosta,GB,612.12,0
6188,19534,0,1998-07-17,tcp,http,1,10.139.2.170,SF,341,15693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,christina86@example.net,Dustin Ray,GB,869.01,0
6189,19535,0,1998-09-03,tcp,http,1,10.22.83.241,SF,212,1090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,255,1.0,0.0,0.01,0.04,0.0,0.01,0.01,0.01,ikent@example.net,Donald Norton,GB,193.22,0
